,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters,schedule_exp_const
61,10,1105.1997552758878,19,0.05311290000099689,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 28, 10, 33, 15, 16, 27, 37, 24, 20, 47, 13, 22, 19, 29, 49, 45, 26, 32, 44, 17, 46, 8, 2, 43, 35, 21, 0, 3, 38, 36, 42, 30, 7, 9, 5, 23, 40, 1, 14, 34]",arithmetic,100,0.0001,0.001,99.99999468871,100,1000,
62,50,1005.4649508942263,95,0.10998840001411736,"[6, 1, 32, 33, 12, 47, 35, 14, 4, 3, 21, 23, 8, 15, 16, 19, 11, 20, 29, 36, 13, 22, 48, 25, 41, 45, 24, 44, 10, 5, 18, 42, 38, 26, 39, 0, 28, 46, 31, 9, 37, 30, 7, 2, 49, 17, 40, 27, 43, 34]",arithmetic,100,0.0001,0.001,99.99998900116,100,1000,
63,100,1233.3252500405215,189,0.16815539996605366,"[31, 14, 12, 46, 47, 43, 4, 10, 24, 30, 6, 9, 22, 25, 16, 36, 20, 28, 44, 11, 8, 34, 23, 19, 15, 27, 17, 48, 33, 39, 21, 42, 3, 26, 7, 0, 40, 1, 18, 45, 29, 5, 37, 2, 49, 41, 32, 38, 13, 35]",arithmetic,100,0.0001,0.001,99.99998318446,100,1000,
64,500,1041.1767362060596,949,0.29308600001968443,"[14, 42, 28, 4, 48, 26, 35, 30, 33, 40, 10, 17, 45, 25, 49, 46, 8, 39, 44, 0, 27, 24, 16, 15, 2, 22, 12, 1, 7, 3, 41, 47, 34, 38, 31, 20, 32, 21, 36, 5, 37, 43, 19, 18, 13, 6, 29, 9, 23, 11]",arithmetic,100,0.0001,0.001,99.9999706914,100,1000,
65,1000,1160.0815030062395,1891,0.48156009998638183,"[43, 26, 7, 13, 23, 6, 33, 14, 35, 44, 46, 9, 15, 4, 37, 39, 21, 42, 19, 22, 18, 8, 0, 41, 11, 29, 47, 36, 24, 30, 3, 45, 27, 17, 49, 48, 2, 20, 40, 16, 12, 38, 32, 34, 28, 25, 1, 5, 10, 31]",arithmetic,100,0.0001,0.001,99.99995184399,100,1000,
66,0,1100.0516346049103,0,0.00017439993098378181,"[6, 48, 11, 4, 12, 31, 7, 25, 41, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 47, 13, 10, 19, 29, 42, 45, 26, 32, 17, 44, 34, 14, 2, 43, 35, 21, 0, 3, 38, 36, 49, 30, 39, 9, 8, 23, 40, 1, 5, 46]",exponential,100,,0.001,99.99991280007254,100,1000,0.005
67,10,1105.1997552758878,19,0.05779099999926984,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 28, 10, 33, 15, 16, 27, 37, 24, 20, 47, 13, 22, 19, 29, 49, 45, 26, 32, 44, 17, 46, 8, 2, 43, 35, 21, 0, 3, 38, 36, 42, 30, 7, 9, 5, 23, 40, 1, 14, 34]",exponential,100,,0.001,99.97110867434789,100,1000,0.005
68,50,1005.4649508942263,95,0.12069639994297177,"[6, 1, 32, 33, 12, 47, 35, 14, 4, 3, 21, 23, 8, 15, 16, 19, 11, 20, 29, 36, 13, 22, 48, 25, 41, 45, 24, 44, 10, 5, 18, 42, 38, 26, 39, 0, 28, 46, 31, 9, 37, 30, 7, 2, 49, 17, 40, 27, 43, 34]",exponential,100,,0.001,99.93967000589222,100,1000,0.005
69,100,1244.5053582543796,188,0.18975529994349927,"[31, 14, 12, 46, 47, 43, 4, 10, 24, 34, 6, 9, 22, 25, 16, 36, 20, 28, 44, 11, 8, 30, 23, 19, 15, 27, 17, 48, 33, 39, 21, 42, 3, 26, 7, 0, 40, 1, 18, 45, 29, 5, 37, 2, 49, 41, 32, 38, 13, 35]",exponential,100,,0.001,99.9051673446395,100,1000,0.005
70,500,739.6134851928233,818,0.319035799941048,"[12, 47, 29, 36, 5, 22, 13, 32, 39, 6, 0, 4, 16, 30, 26, 21, 11, 41, 17, 28, 23, 42, 27, 49, 19, 8, 14, 31, 46, 1, 7, 35, 10, 43, 44, 20, 3, 38, 34, 15, 2, 45, 9, 33, 18, 25, 48, 37, 24, 40]",exponential,100,,0.001,99.84060926220707,100,1000,0.005
71,1000,515.4893617592883,1393,0.4959120999556035,"[18, 47, 1, 46, 5, 22, 13, 28, 15, 44, 12, 4, 41, 25, 17, 16, 11, 43, 23, 48, 9, 27, 40, 42, 10, 8, 49, 30, 36, 7, 45, 2, 39, 6, 20, 0, 32, 35, 37, 38, 31, 3, 21, 26, 24, 29, 14, 33, 19, 34]",exponential,100,,0.001,99.75235110711182,100,1000,0.005
72,0,1100.0516346049103,0,0.00017879996448755264,"[6, 48, 11, 4, 12, 31, 7, 25, 41, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 47, 13, 10, 19, 29, 42, 45, 26, 32, 17, 44, 34, 14, 2, 43, 35, 21, 0, 3, 38, 36, 49, 30, 39, 9, 8, 23, 40, 1, 5, 46]",geometric,500,0.99,0.001,499.9991015009604,500,1000,
73,10,1029.4676487660872,20,0.06321629998274148,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 10, 28, 1, 15, 16, 27, 37, 35, 20, 47, 13, 22, 19, 29, 36, 45, 26, 32, 44, 17, 46, 14, 2, 43, 5, 21, 0, 3, 38, 42, 49, 30, 7, 9, 24, 23, 40, 33, 8, 34]",geometric,500,0.99,0.001,499.6824283713421,500,1000,
74,50,1187.8060542352016,99,0.1301794999744743,"[0, 28, 11, 4, 44, 31, 36, 10, 24, 18, 25, 5, 12, 49, 45, 20, 3, 46, 16, 47, 13, 1, 6, 29, 7, 34, 2, 23, 42, 17, 32, 43, 40, 26, 15, 21, 37, 39, 38, 30, 19, 22, 33, 27, 41, 9, 48, 35, 8, 14]",geometric,500,0.99,0.001,499.34625390885935,500,1000,
75,100,1110.0672459735592,196,0.19906779995653778,"[38, 24, 11, 49, 46, 40, 1, 43, 32, 37, 27, 23, 12, 39, 45, 17, 8, 7, 9, 26, 13, 29, 19, 31, 44, 25, 41, 21, 47, 20, 18, 35, 48, 10, 15, 42, 34, 5, 28, 16, 6, 36, 33, 0, 2, 4, 14, 22, 3, 30]",geometric,500,0.99,0.001,499.0006509077472,500,1000,
76,500,854.6431692698377,834,0.32983139995485544,"[17, 26, 33, 5, 1, 42, 3, 37, 38, 43, 2, 32, 9, 40, 25, 21, 27, 48, 11, 16, 41, 12, 49, 47, 34, 15, 23, 4, 31, 14, 18, 35, 8, 29, 36, 45, 0, 24, 19, 20, 6, 7, 46, 30, 44, 10, 13, 22, 28, 39]",geometric,500,0.99,0.001,498.34528596227483,500,1000,
77,1000,563.034277849132,1386,0.5120042000198737,"[32, 25, 49, 2, 14, 35, 44, 24, 26, 19, 9, 42, 43, 48, 8, 16, 11, 4, 41, 39, 3, 23, 33, 47, 34, 38, 37, 27, 40, 21, 10, 12, 29, 18, 1, 45, 15, 20, 17, 31, 28, 7, 46, 13, 36, 5, 30, 22, 6, 0]",geometric,500,0.99,0.001,497.4337014263146,500,1000,
78,0,1100.0516346049103,0,0.00018370000179857016,"[6, 48, 11, 4, 12, 31, 7, 25, 41, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 47, 13, 10, 19, 29, 42, 45, 26, 32, 17, 44, 34, 14, 2, 43, 35, 21, 0, 3, 38, 36, 49, 30, 39, 9, 8, 23, 40, 1, 5, 46]",arithmetic,500,0.0001,0.001,499.99999998163,500,1000,
79,10,1029.4676487660872,20,0.06890230008866638,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 10, 28, 1, 15, 16, 27, 37, 35, 20, 47, 13, 22, 19, 29, 36, 45, 26, 32, 44, 17, 46, 14, 2, 43, 5, 21, 0, 3, 38, 42, 49, 30, 7, 9, 24, 23, 40, 33, 8, 34]",arithmetic,500,0.0001,0.001,499.99999310977,500,1000,
80,50,1187.8060542352016,99,0.14107510005123913,"[0, 28, 11, 4, 44, 31, 36, 10, 24, 18, 25, 5, 12, 49, 45, 20, 3, 46, 16, 47, 13, 1, 6, 29, 7, 34, 2, 23, 42, 17, 32, 43, 40, 26, 15, 21, 37, 39, 38, 30, 19, 22, 33, 27, 41, 9, 48, 35, 8, 14]",arithmetic,500,0.0001,0.001,499.99998589249,500,1000,
81,100,1138.1150122051172,198,0.21603390004020184,"[38, 27, 15, 49, 46, 40, 1, 43, 32, 35, 24, 23, 12, 20, 11, 17, 8, 44, 9, 26, 21, 41, 19, 31, 7, 42, 29, 13, 18, 39, 47, 37, 33, 48, 45, 25, 34, 5, 28, 16, 6, 36, 10, 0, 2, 4, 14, 22, 3, 30]",arithmetic,500,0.0001,0.001,499.99997839661,500,1000,
82,500,1077.046380592885,987,0.3558386000804603,"[33, 49, 42, 37, 0, 24, 32, 36, 46, 38, 26, 31, 12, 25, 27, 5, 23, 8, 19, 9, 48, 40, 41, 1, 3, 14, 47, 18, 30, 4, 6, 20, 28, 13, 2, 7, 16, 43, 21, 15, 34, 39, 10, 44, 22, 17, 11, 35, 29, 45]",arithmetic,500,0.0001,0.001,499.99996441614,500,1000,
83,1000,1087.216854180049,1978,0.565235200105235,"[2, 44, 6, 26, 34, 35, 47, 31, 10, 36, 18, 29, 40, 22, 13, 48, 38, 4, 14, 28, 30, 41, 25, 16, 37, 20, 32, 43, 49, 12, 24, 11, 7, 9, 15, 8, 19, 39, 45, 17, 21, 0, 46, 23, 27, 1, 42, 33, 3, 5]",arithmetic,500,0.0001,0.001,499.99994347648,500,1000,
84,0,1100.0516346049103,0,0.0001846000086516142,"[6, 48, 11, 4, 12, 31, 7, 25, 41, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 47, 13, 10, 19, 29, 42, 45, 26, 32, 17, 44, 34, 14, 2, 43, 35, 21, 0, 3, 38, 36, 49, 30, 39, 9, 8, 23, 40, 1, 5, 46]",exponential,500,,0.001,499.99953850019136,500,1000,0.005
85,10,1029.4676487660872,20,0.07320999994408339,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 10, 28, 1, 15, 16, 27, 37, 35, 20, 47, 13, 22, 19, 29, 36, 45, 26, 32, 44, 17, 46, 14, 2, 43, 5, 21, 0, 3, 38, 42, 49, 30, 7, 9, 24, 23, 40, 33, 8, 34]",exponential,500,,0.001,499.81700849420344,500,1000,0.005
86,50,1187.8060542352016,99,0.15058070002123713,"[0, 28, 11, 4, 44, 31, 36, 10, 24, 18, 25, 5, 12, 49, 45, 20, 3, 46, 16, 47, 13, 1, 6, 29, 7, 34, 2, 23, 42, 17, 32, 43, 40, 26, 15, 21, 37, 39, 38, 30, 19, 22, 33, 27, 41, 9, 48, 35, 8, 14]",exponential,500,,0.001,499.6236899303076,500,1000,0.005
87,100,1129.9433597771815,197,0.22926259995438159,"[38, 27, 15, 49, 46, 40, 1, 43, 32, 35, 24, 23, 12, 20, 45, 17, 8, 44, 9, 26, 21, 41, 19, 31, 7, 42, 29, 13, 18, 39, 47, 37, 33, 48, 11, 25, 34, 5, 28, 16, 6, 36, 10, 0, 2, 4, 14, 22, 3, 30]",exponential,500,,0.001,499.4271718829989,500,1000,0.005
88,500,995.2800424661547,961,0.3763120999792591,"[43, 30, 6, 0, 36, 37, 21, 11, 4, 15, 18, 20, 46, 39, 41, 35, 12, 24, 38, 9, 47, 34, 19, 28, 7, 3, 40, 5, 22, 33, 49, 16, 31, 29, 42, 25, 26, 32, 23, 17, 14, 1, 13, 2, 8, 48, 45, 10, 27, 44]",exponential,500,,0.001,499.06010426268887,500,1000,0.005
89,1000,675.5451499159263,1663,0.5787017999682575,"[42, 41, 5, 30, 13, 46, 9, 38, 7, 28, 16, 12, 40, 10, 8, 27, 48, 23, 44, 21, 35, 1, 36, 22, 29, 18, 25, 2, 31, 32, 17, 4, 11, 15, 3, 20, 43, 33, 47, 24, 26, 6, 0, 39, 45, 14, 49, 37, 19, 34]",exponential,500,,0.001,498.5553365813221,500,1000,0.005
90,0,1100.0516346049103,0,0.00017200002912431955,"[6, 48, 11, 4, 12, 31, 7, 25, 41, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 47, 13, 10, 19, 29, 42, 45, 26, 32, 17, 44, 34, 14, 2, 43, 35, 21, 0, 3, 38, 36, 49, 30, 39, 9, 8, 23, 40, 1, 5, 46]",geometric,1000,0.99,0.001,999.9982713434347,1000,1000,
91,10,1029.4676487660872,20,0.07832889992278069,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 10, 28, 1, 15, 16, 27, 37, 35, 20, 47, 13, 22, 19, 29, 36, 45, 26, 32, 44, 17, 46, 14, 2, 43, 5, 21, 0, 3, 38, 42, 49, 30, 7, 9, 24, 23, 40, 33, 8, 34]",geometric,1000,0.99,0.001,999.2130780343595,1000,1000,
92,50,1187.8060542352016,99,0.16288299998268485,"[0, 28, 11, 4, 44, 31, 36, 10, 24, 18, 25, 5, 12, 49, 45, 20, 3, 46, 16, 47, 13, 1, 6, 29, 7, 34, 2, 23, 42, 17, 32, 43, 40, 26, 15, 21, 37, 39, 38, 30, 19, 22, 33, 27, 41, 9, 48, 35, 8, 14]",geometric,1000,0.99,0.001,998.3643103462138,1000,1000,
93,100,1138.1150122051172,198,0.24598090001381934,"[38, 27, 15, 49, 46, 40, 1, 43, 32, 35, 24, 23, 12, 20, 11, 17, 8, 44, 9, 26, 21, 41, 19, 31, 7, 42, 29, 13, 18, 39, 47, 37, 33, 48, 45, 25, 34, 5, 28, 16, 6, 36, 10, 0, 2, 4, 14, 22, 3, 30]",geometric,1000,0.99,0.001,997.530862687971,1000,1000,
94,500,756.873003603331,868,0.3918600999750197,"[5, 36, 44, 47, 14, 35, 40, 37, 13, 22, 10, 43, 21, 7, 23, 41, 17, 6, 32, 20, 31, 4, 25, 15, 1, 30, 34, 24, 26, 49, 18, 38, 46, 19, 9, 28, 2, 3, 16, 27, 12, 8, 11, 33, 29, 42, 48, 39, 0, 45]",geometric,1000,0.99,0.001,996.0694194211547,1000,1000,
95,1000,490.4340269131567,1417,0.5866031999466941,"[5, 36, 28, 2, 3, 42, 38, 7, 13, 22, 46, 34, 33, 19, 27, 23, 4, 15, 6, 20, 0, 39, 25, 31, 14, 30, 40, 24, 26, 49, 37, 1, 47, 18, 29, 35, 9, 12, 43, 21, 8, 16, 11, 10, 41, 44, 48, 17, 32, 45]",geometric,1000,0.99,0.001,994.1217855344526,1000,1000,
96,0,1100.0516346049103,0,0.0001862999051809311,"[6, 48, 11, 4, 12, 31, 7, 25, 41, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 47, 13, 10, 19, 29, 42, 45, 26, 32, 17, 44, 34, 14, 2, 43, 35, 21, 0, 3, 38, 36, 49, 30, 39, 9, 8, 23, 40, 1, 5, 46]",arithmetic,1000,0.0001,0.001,999.99999998137,1000,1000,
97,10,1029.4676487660872,20,0.08567269996274263,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 10, 28, 1, 15, 16, 27, 37, 35, 20, 47, 13, 22, 19, 29, 36, 45, 26, 32, 44, 17, 46, 14, 2, 43, 5, 21, 0, 3, 38, 42, 49, 30, 7, 9, 24, 23, 40, 33, 8, 34]",arithmetic,1000,0.0001,0.001,999.99999143273,1000,1000,
98,50,1187.8060542352016,99,0.17245529999490827,"[0, 28, 11, 4, 44, 31, 36, 10, 24, 18, 25, 5, 12, 49, 45, 20, 3, 46, 16, 47, 13, 1, 6, 29, 7, 34, 2, 23, 42, 17, 32, 43, 40, 26, 15, 21, 37, 39, 38, 30, 19, 22, 33, 27, 41, 9, 48, 35, 8, 14]",arithmetic,1000,0.0001,0.001,999.99998275447,1000,1000,
99,100,1040.420268831408,199,0.26335449994076043,"[38, 4, 34, 27, 29, 8, 26, 13, 24, 43, 32, 10, 12, 20, 45, 17, 3, 11, 9, 47, 6, 37, 41, 31, 7, 19, 21, 46, 49, 30, 25, 39, 1, 44, 15, 35, 2, 28, 0, 16, 18, 22, 36, 5, 48, 42, 14, 23, 40, 33]",arithmetic,1000,0.0001,0.001,999.99997366455,1000,1000,
100,500,1149.8352571346024,995,0.42047519993502647,"[30, 44, 19, 20, 22, 15, 46, 40, 23, 13, 16, 0, 35, 28, 41, 18, 32, 31, 21, 2, 38, 4, 11, 42, 25, 7, 5, 9, 26, 45, 39, 33, 47, 27, 29, 10, 49, 48, 24, 37, 34, 17, 43, 12, 3, 8, 36, 6, 1, 14]",arithmetic,1000,0.0001,0.001,999.99995795248,1000,1000,
101,1000,1003.8324439828681,1990,0.6419011999387294,"[46, 40, 29, 49, 41, 9, 15, 47, 12, 34, 33, 0, 6, 39, 48, 45, 13, 21, 32, 28, 20, 36, 1, 19, 18, 31, 24, 8, 10, 44, 30, 2, 42, 5, 25, 37, 4, 14, 35, 11, 3, 27, 17, 43, 23, 16, 38, 26, 22, 7]",arithmetic,1000,0.0001,0.001,999.99993580988,1000,1000,
102,0,1100.0516346049103,0,0.0001759999431669712,"[6, 48, 11, 4, 12, 31, 7, 25, 41, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 47, 13, 10, 19, 29, 42, 45, 26, 32, 17, 44, 34, 14, 2, 43, 35, 21, 0, 3, 38, 36, 49, 30, 39, 9, 8, 23, 40, 1, 5, 46]",exponential,1000,,0.001,999.9991200006714,1000,1000,0.005
103,10,1029.4676487660872,20,0.08860479993745685,"[6, 48, 11, 4, 12, 31, 39, 25, 41, 18, 10, 28, 1, 15, 16, 27, 37, 35, 20, 47, 13, 22, 19, 29, 36, 45, 26, 32, 44, 17, 46, 14, 2, 43, 5, 21, 0, 3, 38, 42, 49, 30, 7, 9, 24, 23, 40, 33, 8, 34]",exponential,1000,,0.001,999.5570741209544,1000,1000,0.005
104,50,1187.8060542352016,99,0.18086319998838007,"[0, 28, 11, 4, 44, 31, 36, 10, 24, 18, 25, 5, 12, 49, 45, 20, 3, 46, 16, 47, 13, 1, 6, 29, 7, 34, 2, 23, 42, 17, 32, 43, 40, 26, 15, 21, 37, 39, 38, 30, 19, 22, 33, 27, 41, 9, 48, 35, 8, 14]",exponential,1000,,0.001,999.0960927705435,1000,1000,0.005
105,100,1040.420268831408,199,0.2757782000117004,"[38, 4, 34, 27, 29, 8, 26, 13, 24, 43, 32, 10, 12, 20, 45, 17, 3, 11, 9, 47, 6, 37, 41, 31, 7, 19, 21, 46, 49, 30, 25, 39, 1, 44, 15, 35, 2, 28, 0, 16, 18, 22, 36, 5, 48, 42, 14, 23, 40, 33]",exponential,1000,,0.001,998.6220592333302,1000,1000,0.005
106,500,1040.8960164957725,979,0.4417644999921322,"[46, 39, 8, 11, 27, 9, 7, 20, 48, 1, 14, 37, 38, 29, 16, 41, 31, 22, 49, 33, 26, 5, 43, 2, 44, 21, 25, 13, 32, 30, 35, 34, 42, 40, 10, 19, 45, 15, 17, 36, 6, 18, 24, 3, 47, 4, 12, 0, 23, 28]",exponential,1000,,0.001,997.7936151533461,1000,1000,0.005
107,1000,725.1597384373321,1763,0.6589586000191048,"[45, 46, 28, 2, 32, 33, 47, 16, 42, 26, 24, 12, 43, 4, 31, 30, 37, 17, 0, 20, 22, 13, 49, 19, 29, 35, 38, 27, 10, 11, 8, 40, 41, 48, 3, 25, 5, 34, 18, 1, 6, 39, 15, 23, 21, 44, 9, 36, 7, 14]",exponential,1000,,0.001,996.7106288740756,1000,1000,0.005
